aoi,cache,whittle,V,policy
844,1,-0.00037252530455589294,-8539.999991916695,0
845,0,9.999696750193834,-8449.999999999989,1
845,1,-0.00037252530455589294,-8549.99999101855,0
846,0,9.999696750193834,-8459.999999999989,1
846,1,-0.00037252530455589294,-8559.999990020613,0
847,0,9.999696750193834,-8469.999999999989,1
847,1,-0.00037252530455589294,-8569.999988911792,0
848,0,9.999696750193834,-8479.999999999989,1
848,1,-0.00037252530455589294,-8579.999987679768,0
849,0,9.999696750193834,-8489.999999999989,1
849,1,-0.00037252530455589294,-8589.999986310853,0
850,0,9.999696750193834,-8499.999999999989,1
850,1,-0.00037252530455589294,-8599.999984789836,0
851,0,9.999696750193834,-8509.999999999989,1
851,1,-0.00037252530455589294,-8609.999983099817,0
852,0,9.999696750193834,-8519.999999999989,1
852,1,-0.00037252530455589294,-8619.99998122202,0
853,0,9.999696750193834,-8529.999999999989,1
853,1,-0.00037252530455589294,-8629.999979135577,0
854,0,9.999696750193834,-8539.999999999989,1
854,1,-0.00037252530455589294,-8639.999976817307,0
855,0,48.89953410252929,-8549.999999999989,1
855,1,-0.00037252530455589294,-8649.999974241451,0
856,0,9.999696750193834,-8559.999999999989,1
856,1,-0.00037252530455589294,-8659.999971379391,0
857,0,9.999696750193834,-8569.999999999989,1
857,1,-0.00037252530455589294,-8669.999968199325,0
858,0,10.003422003239393,-8579.999999999989,1
858,1,-0.00037252530455589294,-8679.999964665916,0
859,0,9.999696750193834,-8589.999999999989,1
859,1,-0.00037252530455589294,-8689.999960739908,0
860,0,9.999696750193834,-8599.999999999989,1
860,1,-0.00037252530455589294,-8699.999956377676,0
861,0,9.999696750193834,-8609.999999999989,1
861,1,-0.00037252530455589294,-8709.99995153075,0
862,0,9.999696750193834,-8619.999999999989,1
862,1,-0.00037252530455589294,-8719.999946145277,0
863,0,9.999696750193834,-8629.999999999989,1
863,1,-0.00037252530455589294,-8729.999940161419,0
864,0,9.999696750193834,-8639.999999999989,1
864,1,-0.00037252530455589294,-8739.999933512689,0
865,0,9.999696750193834,-8649.999999999989,1
865,1,-0.00037252530455589294,-8749.999926125209,0
866,0,48.87569248303771,-8659.999999999989,1
866,1,-0.00037252530455589294,-8759.999917916899,0
867,0,9.999696750193834,-8669.999999999989,1
867,1,-0.00037252530455589294,-8769.999908796555,0
868,0,48.828009244054556,-8679.999999999989,1
868,1,-0.00037252530455589294,-8779.99989866284,0
869,0,9.999696750193834,-8689.999999999989,1
869,1,-0.00037252530455589294,-8789.999887403155,0
870,0,9.999696750193834,-8699.999999999989,1
870,1,-0.00037252530455589294,-8799.999874892394,0
871,0,10.013852711766958,-8709.999999999989,1
871,1,-0.00037252530455589294,-8809.99986099155,0
872,0,9.999696750193834,-8719.999999999989,1
872,1,-0.00037252530455589294,-8819.999845546166,0
873,0,9.999696750193834,-8729.999999999989,1
873,1,-0.00037252530455589294,-8829.999828384629,0
874,0,48.828009244054556,-8739.999999999989,1
874,1,-0.00037252530455589294,-8839.999809316254,0
875,0,9.999696750193834,-8749.999999999989,1
875,1,-0.00037252530455589294,-8849.999788129171,0
876,0,9.999696750193834,-8759.999999999989,1
876,1,-0.00037252530455589294,-8859.999764587968,0
877,0,9.999696750193834,-8769.999999999989,1
877,1,-0.00037252530455589294,-8869.999738431075,0
878,0,9.999696750193834,-8779.999999999989,1
878,1,-0.00037252530455589294,-8879.999709367861,0
879,0,9.999696750193834,-8789.999999999989,1
879,1,-0.00037252530455589294,-8889.9996770754,0
880,0,9.999696750193834,-8799.999999999989,1
880,1,-0.00037252530455589294,-8899.999641194889,0
881,0,9.999696750193834,-8809.999999999989,1
881,1,-0.00037252530455589294,-8909.999601327654,0
882,0,9.999696750193834,-8819.999999999989,1
882,1,-0.00037252530455589294,-8919.999557030726,0
883,0,9.999696750193834,-8829.999999999989,1
883,1,-0.00037252530455589294,-8929.999507811917,0
884,0,9.999696750193834,-8839.999999999989,1
884,1,-0.00037252530455589294,-8939.999453124354,0
885,0,9.999696750193834,-8849.999999999989,1
885,1,-0.00037252530455589294,-8949.999392360394,0
886,0,9.999696750193834,-8859.999999999989,1
886,1,-0.00037252530455589294,-8959.99932484488,0
887,0,9.999696750193834,-8869.999999999989,1
887,1,-0.00037252530455589294,-8969.999249827644,0
888,0,9.999696750193834,-8879.999999999989,1
888,1,-0.00037252530455589294,-8979.999166475161,0
889,0,9.999696750193834,-8889.999999999989,1
889,1,-0.00037252530455589294,-8989.99907386129,0
890,0,9.999696750193834,-8899.999999999989,1
890,1,-0.00037252530455589294,-8999.998970956989,0
891,0,9.999696750193834,-8909.999999999989,1
891,1,-0.00037252530455589294,-9009.998856618877,0
892,0,12.207281704992056,-8919.999999999989,1
892,1,-0.00037252530455589294,-9019.99872957653,0
893,0,9.999696750193834,-8929.999999999989,1
893,1,-0.00037252530455589294,-9029.998588418366,0
894,0,9.999696750193834,-8939.999999999989,1
894,1,-0.00037252530455589294,-9039.998431575961,0
895,0,9.999696750193834,-8949.999999999989,1
895,1,-0.00037252530455589294,-9049.998257306623,0
896,0,10.681418057531118,-8959.999999999989,1
896,1,-0.00037252530455589294,-9059.998063674024,0
897,0,9.999696750193834,-8969.999999999989,1
897,1,-0.00037252530455589294,-9069.997848526693,0
898,0,10.300697196274996,-8979.999999999989,1
898,1,-0.00037252530455589294,-9079.997609474103,0
899,0,9.999696750193834,-8989.999999999989,1
899,1,-0.00037252530455589294,-9089.997343860114,0
900,0,9.999696750193834,-8999.999999999989,1
900,1,-0.00037252530455589294,-9099.99704873346,0
901,0,10.323793765157461,-9009.999999999989,1
901,1,-0.00037252530455589294,-9109.996720814956,0
902,0,9.999696750193834,-9019.999999999989,1
902,1,-0.00037252530455589294,-9119.99635646106,0
903,0,9.999696750193834,-9029.999999999989,1
903,1,-0.00037252530455589294,-9129.995951623401,0
904,0,10.025773521512747,-9039.999999999989,1
904,1,-0.00037252530455589294,-9139.995501803778,0
905,0,97.65564596280456,-9049.999999999989,1
905,1,-0.00037252530455589294,-9149.995002004198,0
906,0,9.999696750193834,-9059.999999999989,1
906,1,-0.00037252530455589294,-9159.994446671331,0
907,0,9.999696750193834,-9069.999999999989,1
907,1,-0.00037252530455589294,-9169.993829634812,0
908,0,9.999696750193834,-9079.999999999989,1
908,1,-0.00037252530455589294,-9179.993144038679,0
909,0,9.999696750193834,-9089.999999999989,1
909,1,-0.00037252530455589294,-9189.992382265198,0
910,0,9.999696750193834,-9099.999999999989,1
910,1,-0.00037252530455589294,-9199.99153585022,0
911,0,9.999696750193834,-9109.999999999995,1
911,1,-0.00037252530455589294,-9209.990595389134,0
912,0,9.999696750193834,-9119.999999999995,1
912,1,-0.00037252530455589294,-9219.98955043237,0
913,0,9.999696750193834,-9129.999999999995,1
913,1,-0.00037252530455589294,-9229.9883893693,0
914,0,9.999696750193834,-9139.999999999995,1
914,1,-0.00037252530455589294,-9239.987099299222,0
915,0,9.999696750193834,-9149.999999999995,1
915,1,-0.00037252530455589294,-9249.985665888024,0
916,0,9.999696750193834,-9159.999999999995,1
916,1,-0.00037252530455589294,-9259.984073208914,0
917,0,12.207281704992056,-9169.999999999995,1
917,1,-0.00037252530455589294,-9269.98230356546,0
918,0,9.999696750193834,-9179.999999999995,1
918,1,-0.00037252530455589294,-9279.980337294955,0
919,0,9.999696750193834,-9189.999999999995,1
919,1,-0.00037252530455589294,-9289.97815254995,0
920,0,9.999696750193834,-9199.999999999995,1
920,1,-0.00037252530455589294,-9299.9757250555,0
921,0,9.999696750193834,-9209.999999999995,1
921,1,-0.00037252530455589294,-9309.973027839444,0
922,0,9.999696750193834,-9219.999999999995,1
922,1,-0.00037252530455589294,-9319.970030932715,0
923,0,9.999696750193834,-9229.999999999995,1
923,1,-0.00037252530455589294,-9329.96670103635,0
924,0,9.999696750193834,-9239.999999999995,1
924,1,-0.00037252530455589294,-9339.9630011515,0
925,0,9.999696750193834,-9249.999999999995,1
925,1,-0.00037252530455589294,-9349.958890168333,0
926,0,48.828009244054556,-9259.999999999995,1
926,1,-0.00037252530455589294,-9359.954322409258,0
927,0,24.426111694425344,-9269.999999999995,1
927,1,-0.00037252530455589294,-9369.949247121396,0
928,0,10.00193190202117,-9279.999999999995,1
928,1,-0.00037252530455589294,-9379.943607912663,0
929,0,9.999696750193834,-9289.999999999995,1
929,1,-0.00037252530455589294,-9389.93734212518,0
930,0,9.999696750193834,-9299.999999999995,1
930,1,-0.00037252530455589294,-9399.930380139089,0
931,0,9.999696750193834,-9309.999999999995,1
931,1,-0.00037252530455589294,-9409.922644598988,0
932,0,10.013852711766958,-9319.999999999995,1
932,1,-0.00037252530455589294,-9419.91404955443,0
933,0,9.999696750193834,-9329.999999999995,1
933,1,-0.00037252530455589294,-9429.904499504923,0
934,0,9.999696750193834,-9339.999999999995,1
934,1,-0.00037252530455589294,-9439.893888338802,0
935,0,10.681418057531118,-9349.999999999995,1
935,1,-0.00037252530455589294,-9449.882098154223,0
936,0,10.00193190202117,-9359.999999999995,1
936,1,-0.00037252530455589294,-9459.868997949137,0
937,0,9.999696750193834,-9369.999999999995,1
937,1,-0.00037252530455589294,-9469.854442165708,0
938,0,9.999696750193834,-9379.999999999995,1
938,1,-0.00037252530455589294,-9479.838269073009,0
939,0,9.999696750193834,-9389.999999999995,1
939,1,-0.00037252530455589294,-9489.82029897001,0
940,0,9.999696750193834,-9399.999999999995,1
940,1,-0.00037252530455589294,-9499.8003321889,0
941,0,9.999696750193834,-9409.999999999995,1
941,1,-0.00037252530455589294,-9509.778146876555,0
942,0,9.999696750193834,-9419.999999999995,1
942,1,-0.00037252530455589294,-9519.753496529505,0
943,0,9.999696750193834,-9429.999999999995,1
943,1,-0.00037252530455589294,-9529.726107255006,0
944,0,9.999696750193834,-9439.999999999995,1
944,1,-0.00037252530455589294,-9539.695674727785,0
945,0,9.999696750193834,-9449.999999999995,1
945,1,-0.00037252530455589294,-9549.66186080865,0
946,0,9.999696750193834,-9459.999999999995,1
946,1,-0.00037252530455589294,-9559.624289787389,0
947,0,9.999696750193834,-9469.999999999995,1
947,1,-0.00037252530455589294,-9569.58254420821,0
948,0,9.999696750193834,-9479.999999999995,1
948,1,-0.00037252530455589294,-9579.536160231344,0
949,0,97.66756677255034,-9489.999999999995,1
949,1,-0.00037252530455589294,-9589.484622479271,0
950,0,12.207281704992056,-9499.999999999995,1
950,1,-0.00037252530455589294,-9599.4273583103,0
951,0,9.999696750193834,-9509.999999999995,1
951,1,-0.00037252530455589294,-9609.36373145589,0
952,0,9.999696750193834,-9519.999999999995,1
952,1,-0.00037252530455589294,-9619.293034950988,0
953,0,9.999696750193834,-9529.999999999995,1
953,1,-0.00037252530455589294,-9629.214483278874,0
954,0,9.999696750193834,-9539.999999999995,1
954,1,-0.00037252530455589294,-9639.127203643193,0
955,0,9.999696750193834,-9549.999999999995,1
955,1,-0.00037252530455589294,-9649.030226270213,0
956,0,9.999696750193834,-9559.999999999995,1
956,1,-0.00037252530455589294,-9658.922473633571,0
957,0,24.41568098589778,-9569.999999999995,1
957,1,-0.00037252530455589294,-9668.802748481745,0
958,0,9.999696750193834,-9579.999999999995,1
958,1,-0.00037252530455589294,-9678.669720535272,0
959,0,9.999696750193834,-9589.999999999995,1
959,1,-0.00037252530455589294,-9688.521911705857,0
960,0,10.395318623632193,-9599.999999999995,1
960,1,-0.00037252530455589294,-9698.357679673174,0
961,0,9.999696750193834,-9609.999999999995,1
961,1,-0.00037252530455589294,-9708.17519963686,0
962,0,10.013852711766958,-9619.999999999995,1
962,1,-0.00037252530455589294,-9717.972444040955,0
963,0,9.999696750193834,-9629.999999999995,1
963,1,-0.00037252530455589294,-9727.747160045506,0
964,0,9.999696750193834,-9639.999999999995,1
964,1,-0.00037252530455589294,-9737.496844495006,0
965,0,9.999696750193834,-9649.999999999995,1
965,1,-0.00037252530455589294,-9747.218716105563,0
966,0,10.000441800802946,-9659.999999999995,1
966,1,-0.00037252530455589294,-9756.909684561737,0
967,0,9.999696750193834,-9669.999999999995,1
967,1,-0.00037252530455589294,-9766.566316179707,0
968,0,48.828009244054556,-9679.999999999995,1
968,1,-0.00037252530455589294,-9776.18479575523,0
969,0,9.999696750193834,-9689.999999999995,1
969,1,-0.00037252530455589294,-9785.760884172478,0
970,0,12.207281704992056,-9699.999999999995,1
970,1,-0.00037252530455589294,-9795.289871302753,0
971,0,10.109219189733267,-9709.999999999995,1
971,1,-0.00037252530455589294,-9804.766523669727,0
972,0,10.037694331258535,-9719.999999999995,1
972,1,-0.00037252530455589294,-9814.185026299696,0
973,0,48.828009244054556,-9729.999999999995,1
973,1,-0.00037252530455589294,-9823.538918110773,0
974,0,9.999696750193834,-9739.999999999995,1
974,1,-0.00037252530455589294,-9832.821020123081,0
975,0,9.999696750193834,-9749.999999999995,1
975,1,-0.00037252530455589294,-9842.023355692312,0
976,0,9.999696750193834,-9759.999999999995,1
976,1,-0.00037252530455589294,-9851.137061880347,0
977,0,9.999696750193834,-9769.999999999995,1
977,1,-0.00037252530455589294,-9860.152290978163,0
978,0,10.000441800802946,-9779.999999999995,1
978,1,-0.00037252530455589294,-9869.058101086848,0
979,0,9.999696750193834,-9789.999999999995,1
979,1,-0.00037252530455589294,-9877.842334540943,0
980,0,24.414190884679556,-9799.999999999995,1
980,1,-0.00037252530455589294,-9886.49148282327,0
981,0,9.999696750193834,-9809.999999999995,1
981,1,-0.00037252530455589294,-9894.9905364703,0
982,0,9.999696750193834,-9819.999999999995,1
982,1,-0.00037252530455589294,-9903.322818300334,0
983,0,9.999696750193834,-9829.999999999995,1
983,1,-0.00037252530455589294,-9911.469798111482,0
984,0,9.999696750193834,-9839.999999999995,1
984,1,-0.00037252530455589294,-9919.410886790536,0
985,0,9.999696750193834,-9849.999999999995,1
985,1,-0.00037252530455589294,-9927.123207545039,0
986,0,9.999696750193834,-9859.999999999995,1
986,1,-0.00037252530455589294,-9934.58134171671,0
987,0,9.999696750193834,-9869.999999999995,1
987,1,-0.00037252530455589294,-9941.7570463519,0
988,0,9.999696750193834,-9879.999999999995,1
988,1,-0.00037252530455589294,-9948.618940391001,0
989,0,9.999696750193834,-9889.999999999995,1
989,1,-0.00037252530455589294,-9955.13215599,0
990,0,9.999696750193834,-9899.999999999995,1
990,1,-0.00037252530455589294,-9961.2579511,0
991,0,9.999696750193834,-9909.999999999995,1
991,1,-0.00037252530455589294,-9966.953279,0
992,0,9.999696750193834,-9919.999999999995,1
992,1,-0.00037252530455589294,-9972.17031,0
993,0,9.999696750193834,-9929.999999999995,1
993,1,-0.00037252530455589294,-9976.855899999999,0
994,0,9.999696750193834,-9939.999999999995,1
994,1,-0.00037252530455589294,-9980.950999999997,0
995,0,10.000441800802946,-9949.999999999995,1
995,1,-0.00037252530455589294,-9984.389999999996,0
996,0,9.999696750193834,-9959.999999999995,1
996,1,-0.00037252530455589294,-9987.099999999995,0
997,0,9.999696750193834,-9969.999999999995,1
997,1,-0.00037252530455589294,-9988.999999999995,0
998,0,9.999696750193834,-9979.999999999995,1
998,1,-0.00037252530455589294,-9989.999999999995,0
999,0,-0.00037252530455589294,-9989.999999999995,0
999,1,-0.00037252530455589294,-9989.999999999995,0
